"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	ParallelInplace#4	"ca-IMDB.edges"	374.104	8.72667e+07	2022-Apr-24 23:51:19.422950	2022-Apr-24 23:51:21.348912
"VectorVectorContainer"	ParallelInplace#4	"cit-patent1.edges"	1701.39	6.13347e+08	2022-Apr-24 23:51:21.349026	2022-Apr-24 23:51:30.229642
"VectorVectorContainer"	ParallelInplace#4	"delaunay_n24_50M.edges"	6677.11	2.7352e+09	2022-Apr-24 23:51:30.229749	2022-Apr-24 23:52:05.457561
"VectorVectorContainer"	ParallelInplace#4	"graph500-scale20-ef16_adj_30M.edges"	3396.05	2.68936e+08	2022-Apr-24 23:52:05.457808	2022-Apr-24 23:52:22.945169
"VectorVectorContainer"	ParallelInplace#4	"graph500-scale22-ef16_adj_130M.edges"	15607.7	1.1054e+09	2022-Apr-24 23:52:22.945279	2022-Apr-24 23:53:43.230912
"VectorVectorContainer"	ParallelInplace#4	"hugetric-00010_10M.mtx"	1887.35	1.365e+09	2022-Apr-24 23:53:43.230991	2022-Apr-24 23:53:53.871474
"VectorVectorContainer"	ParallelInplace#4	"livejournal_160M.edges"	13131	1.413e+09	2022-Apr-24 23:53:53.871576	2022-Apr-24 23:55:00.902337
"VectorVectorContainer"	ParallelInplace#4	"rgg_n_2_22_s0_30M.edges"	3104.02	6.77325e+08	2022-Apr-24 23:55:01.010640	2022-Apr-24 23:55:17.189548
"VectorVectorContainer"	ParallelInplace#4	"scc_fb-messages.mtx"	58.3402	3.3344e+06	2022-Apr-24 23:55:17.189649	2022-Apr-24 23:55:17.481959
"VectorVectorContainer"	ParallelInplace#4	"sc-ldoor_20M.edges"	1775.63	2.83907e+08	2022-Apr-24 23:55:17.482152	2022-Apr-24 23:55:26.643217
"VectorVectorContainer"	ParallelInplace#4	"socfb-B-anon_20M.edges"	2732.05	5.33588e+08	2022-Apr-24 23:55:26.643315	2022-Apr-24 23:55:41.488081
